Ma sinh vien,Ho ten,Nam sinh,Diem trung tuyen,Diem TB
4253417,Bui Minh,2003,25.0,9.5
23051537,Tran Thi,2002,28.2,9.8
35669032,Bui Thanh,2002,26.3,8.5
69912622,Hoang Huong,2002,28.1,8.8
12095220,Tran Hoan,2002,28.2,9.4
60570372,Pham Duc,2003,29.4,9.3
31799021,Hoang Nhu,2002,27.5,9.0
76691546,Le Huong,2003,29.9,8.5
90910124,Pham Thi,2003,29.3,8.4
85999372,Do Tuan,2002,27.6,8.1
9402305,Nguyen Van,2002,29.5,8.2
54573360,Do Hoan,2003,26.0,9.1
16564176,Bui Thi,2003,28.7,7.7
93365252,Le Van,2003,29.4,7.5
52410392,Hoang Minh,2002,26.1,8.9
95701834,Huynh Hoan,2002,28.0,7.8
13957024,Pham Hoan,2003,30.0,8.9
24076012,Hoang Tuan,2003,26.7,8.5
15636458,Nguyen Hai,2002,26.5,9.9
12853751,Do Hai,2003,25.8,8.1
32031833,Dang Van,2002,28.0,7.7
40840952,Hoang Thanh,2003,28.8,9.2
30957513,Huynh Thanh,2002,26.8,9.5
20428566,Nguyen Huong,2002,29.4,9.0
88011808,Nguyen Thanh,2003,27.2,9.3
59884621,Do Thanh,2002,27.7,8.4
38323792,Huynh Van,2003,27.4,8.9
18755749,Bui Van,2003,29.2,8.2
44300209,Pham Duc,2003,25.6,7.8
58664544,Dang Huong,2002,25.3,8.6
98000610,Hoang Van,2003,29.3,9.0
53647832,Do Van,2003,26.6,9.8
71813030,Le Duc,2003,28.8,7.6
12555971,Huynh Thanh,2002,29.9,8.8
1554086,Do Van,2002,28.7,8.4
29707042,Pham Minh,2003,27.0,8.8
12352807,Le Minh,2002,28.1,8.9
66856113,Hoang Minh,2003,26.0,8.2
68992914,Le Thi,2003,29.3,9.4
93180495,Hoang Tuan,2003,26.7,8.4
7616067,Le Thi,2003,27.0,7.9
88863713,Do Nhu,2002,25.3,9.4
90559315,Bui Van,2002,28.5,8.6
30673562,Dang Nhu,2002,26.0,8.6
87686418,Tran Duc,2003,25.4,8.9
72437744,Huynh Duc,2002,26.0,9.5
8312415,Pham Minh,2003,28.6,9.0
48291203,Tran Tuan,2002,26.0,8.9
85356253,Do Huong,2002,29.5,9.4
29018902,Do Minh,2002,25.5,8.1
98001804,Dang Hoan,2003,28.7,9.2
89932611,Le Thi,2003,26.0,8.1
51849007,Dang Hoan,2002,29.7,7.9
66597333,Dang Hoan,2003,28.7,8.1
21315891,Vu Van,2002,27.9,8.7
76879091,Tran Duc,2003,29.1,9.5
42300807,Bui Huong,2003,26.3,9.1
95361272,Dang Minh,2003,27.5,7.9
88011808,Nguyen Thanh,2003,27.2,9.3
59884621,Do Thanh,2002,27.7,8.4
38323792,Huynh Van,2003,27.4,8.9
18755749,Bui Van,2003,29.2,8.2
44300209,Pham Duc,2003,25.6,7.8
58664544,Dang Huong,2002,25.3,8.6
98000610,Hoang Van,2003,29.3,9.0
53647832,Do Van,2003,26.6,9.8
71813030,Le Duc,2003,28.8,7.6
12555971,Huynh Thanh,2002,29.9,8.8
1554086,Do Van,2002,28.7,8.4
29707042,Pham Minh,2003,27.0,8.8
12352807,Le Minh,2002,28.1,8.9
66856113,Hoang Minh,2003,26.0,8.2
68992914,Le Thi,2003,29.3,9.4
93180495,Hoang Tuan,2003,26.7,8.4
7616067,Le Thi,2003,27.0,7.9
88863713,Do Nhu,2002,25.3,9.4
90559315,Bui Van,2002,28.5,8.6
30673562,Dang Nhu,2002,26.0,8.6
87686418,Tran Duc,2003,25.4,8.9
72437744,Huynh Duc,2002,26.0,9.5
8312415,Pham Minh,2003,28.6,9.0
48291203,Tran Tuan,2002,26.0,8.9
85356253,Do Huong,2002,29.5,9.4
29018902,Do Minh,2002,25.5,8.1
98001804,Dang Hoan,2003,28.7,9.2
89932611,Le Thi,2003,26.0,8.1
51849007,Dang Hoan,2002,29.7,7.9
66597333,Dang Hoan,2003,28.7,8.1
21315891,Vu Van,2002,27.9,8.7
76879091,Tran Duc,2003,29.1,9.5
42300807,Bui Huong,2003,26.3,9.1
95361272,Dang Minh,2003,27.5,7.9
41853440,Vu Minh,2003,28.1,9.1
40916320,Pham Huong,2003,29.6,7.9
94340977,Dang Hai,2003,28.5,8.3
98699099,Vu Huong,2003,27.3,9.4
45612666,Le Thanh,2003,29.8,8.0
41788820,Do Hai,2003,28.7,8.0
30476966,Pham Thi,2003,27.6,8.1
11452898,Do Hai,2002,27.2,9.8
91043695,Huynh Thanh,2003,25.9,9.5
61453669,Bui Nhu,2002,28.9,8.0
93356250,Nguyen Duc,2002,25.8,7.7
78037782,Dang Duc,2003,29.3,9.8
41205495,Le Thi,2002,26.0,9.7
34170029,Huynh Thi,2002,27.6,9.5
87683036,Tran Hoan,2003,28.0,8.1
41007704,Do Hoan,2002,25.6,9.0
6911959,Tran Nhu,2002,25.1,7.6
53163105,Pham Hai,2003,27.1,9.8
43781058,Nguyen Thanh,2002,25.6,9.0
60208172,Nguyen Tuan,2002,27.2,9.5
96541553,Hoang Duc,2003,29.6,9.5
41853440,Vu Minh,2003,28.1,9.1
40916320,Pham Huong,2003,29.6,7.9
94340977,Dang Hai,2003,28.5,8.3
98699099,Vu Huong,2003,27.3,9.4
45612666,Le Thanh,2003,29.8,8.0
41788820,Do Hai,2003,28.7,8.0
30476966,Pham Thi,2003,27.6,8.1
11452898,Do Hai,2002,27.2,9.8
91043695,Huynh Thanh,2003,25.9,9.5
61453669,Bui Nhu,2002,28.9,8.0
93356250,Nguyen Duc,2002,25.8,7.7
78037782,Dang Duc,2003,29.3,9.8
41205495,Le Thi,2002,26.0,9.7
34170029,Huynh Thi,2002,27.6,9.5
87683036,Tran Hoan,2003,28.0,8.1
41007704,Do Hoan,2002,25.6,9.0
6911959,Tran Nhu,2002,25.1,7.6
53163105,Pham Hai,2003,27.1,9.8
43781058,Nguyen Thanh,2002,25.6,9.0
60208172,Nguyen Tuan,2002,27.2,9.5
96541553,Hoang Duc,2003,29.6,9.5
97710840,Do Huong,2002,29.5,8.7
17512890,Dang Hoan,2002,26.4,7.8
50697532,Pham Hoan,2003,25.7,7.7
88750741,Hoang Huong,2002,29.3,8.9
46202011,Tran Thi,2002,25.6,8.5
81644238,Do Thanh,2002,27.3,8.4
6932754,Le Hoan,2002,26.0,9.3
85353469,Pham Hoan,2002,26.9,9.4
64272592,Pham Van,2002,26.7,7.5
59213098,Tran Thanh,2002,26.8,8.4
12217798,Bui Minh,2002,26.7,8.7
99501656,Pham Tuan,2002,27.3,7.6
13341317,Hoang Minh,2003,28.8,8.7
26025621,Do Thanh,2002,29.5,8.0
47459249,Tran Van,2003,28.6,9.9
76270397,Le Huong,2003,29.7,8.5
99313864,Bui Thi,2002,26.3,7.9
97710840,Do Huong,2002,29.5,8.7
17512890,Dang Hoan,2002,26.4,7.8
50697532,Pham Hoan,2003,25.7,7.7
88750741,Hoang Huong,2002,29.3,8.9
46202011,Tran Thi,2002,25.6,8.5
81644238,Do Thanh,2002,27.3,8.4
6932754,Le Hoan,2002,26.0,9.3
85353469,Pham Hoan,2002,26.9,9.4
64272592,Pham Van,2002,26.7,7.5
59213098,Tran Thanh,2002,26.8,8.4
12217798,Bui Minh,2002,26.7,8.7
99501656,Pham Tuan,2002,27.3,7.6
13341317,Hoang Minh,2003,28.8,8.7
26025621,Do Thanh,2002,29.5,8.0
47459249,Tran Van,2003,28.6,9.9
76270397,Le Huong,2003,29.7,8.5
99313864,Bui Thi,2002,26.3,7.9
69566442,Do Van,2002,28.0,8.6
63131115,Dang Thi,2003,25.9,8.7
62629922,Dang Huong,2003,26.0,7.8
47058494,Huynh Nhu,2003,25.8,9.7
62873927,Huynh Van,2002,29.6,7.7
81827803,Do Thi,2003,25.5,9.6
2254019,Do Nhu,2003,29.9,9.2
85214479,Dang Hoan,2003,28.0,9.9
8390420,Pham Hoan,2003,27.7,7.7
12732772,Le Nhu,2002,25.1,8.7
38385978,Le Hoan,2002,27.4,9.5
84974105,Do Nhu,2003,29.6,8.0
36188984,Tran Minh,2002,26.9,8.0
83084294,Bui Duc,2002,27.4,8.0
73782040,Pham Huong,2002,29.6,8.7
7598460,Dang Tuan,2003,27.9,8.5
16217598,Le Thanh,2003,27.8,9.0
58096196,Le Nhu,2003,27.3,8.4
76394366,Hoang Huong,2002,28.7,10.0
40634957,Nguyen Nhu,2002,26.4,9.5
68992121,Dang Nhu,2003,26.2,9.8
32092826,Le Minh,2002,25.3,8.3
52380797,Pham Nhu,2002,25.3,9.7
14301620,Vu Minh,2003,27.7,9.7
24159391,Tran Thi,2002,27.7,9.6
8038018,Huynh Minh,2002,25.6,9.7
61682653,Hoang Thanh,2003,27.3,8.4
44234199,Pham Thanh,2002,25.4,7.8
24520001,Huynh Thanh,2003,28.5,8.3
95571652,Tran Duc,2002,29.9,7.9
59615248,Hoang Nhu,2003,26.7,8.6
14700784,Do Duc,2003,27.4,8.7
50432982,Vu Hai,2002,27.6,9.4
59667830,Vu Thanh,2003,27.0,8.8
17249087,Bui Tuan,2002,26.1,7.6
98390972,Hoang Tuan,2002,25.4,9.0
69566442,Do Van,2002,28.0,8.6
63131115,Dang Thi,2003,25.9,8.7
62629922,Dang Huong,2003,26.0,7.8
47058494,Huynh Nhu,2003,25.8,9.7
62873927,Huynh Van,2002,29.6,7.7
81827803,Do Thi,2003,25.5,9.6
2254019,Do Nhu,2003,29.9,9.2
85214479,Dang Hoan,2003,28.0,9.9
8390420,Pham Hoan,2003,27.7,7.7
12732772,Le Nhu,2002,25.1,8.7
38385978,Le Hoan,2002,27.4,9.5
84974105,Do Nhu,2003,29.6,8.0
36188984,Tran Minh,2002,26.9,8.0
83084294,Bui Duc,2002,27.4,8.0
73782040,Pham Huong,2002,29.6,8.7
7598460,Dang Tuan,2003,27.9,8.5
16217598,Le Thanh,2003,27.8,9.0
58096196,Le Nhu,2003,27.3,8.4
76394366,Hoang Huong,2002,28.7,10.0
40634957,Nguyen Nhu,2002,26.4,9.5
68992121,Dang Nhu,2003,26.2,9.8
32092826,Le Minh,2002,25.3,8.3
52380797,Pham Nhu,2002,25.3,9.7
14301620,Vu Minh,2003,27.7,9.7
24159391,Tran Thi,2002,27.7,9.6
8038018,Huynh Minh,2002,25.6,9.7
61682653,Hoang Thanh,2003,27.3,8.4
44234199,Pham Thanh,2002,25.4,7.8
24520001,Huynh Thanh,2003,28.5,8.3
95571652,Tran Duc,2002,29.9,7.9
59615248,Hoang Nhu,2003,26.7,8.6
14700784,Do Duc,2003,27.4,8.7
50432982,Vu Hai,2002,27.6,9.4
59667830,Vu Thanh,2003,27.0,8.8
17249087,Bui Tuan,2002,26.1,7.6
98390972,Hoang Tuan,2002,25.4,9.0
64787120,Dang Tuan,2003,27.3,9.7
90281585,Bui Hoan,2003,28.3,7.7
67330895,Nguyen Thi,2003,26.5,9.7
42520192,Bui Duc,2002,27.1,9.6
91596827,Do Thanh,2002,26.1,9.4
84947492,Hoang Van,2003,28.0,9.8
83177470,Dang Nhu,2003,28.6,9.4
81967591,Nguyen Thanh,2002,26.0,9.7
88133989,Nguyen Minh,2002,29.6,7.9
11732674,Pham Hoan,2002,28.4,8.2
52927311,Huynh Huong,2002,26.2,8.4
51657438,Huynh Hai,2002,25.9,9.5
70155389,Pham Hai,2003,25.8,8.7
36398566,Hoang Huong,2002,27.8,9.8
9218299,Bui Hoan,2002,29.1,9.0
87950425,Huynh Hai,2003,29.9,8.9
35912644,Bui Tuan,2003,25.7,8.4
35092328,Vu Tuan,2002,27.3,8.8
48800957,Nguyen Thi,2002,27.5,8.1
78383571,Hoang Nhu,2002,28.4,9.4
51439052,Dang Minh,2002,29.3,9.8
84055790,Bui Thi,2002,28.1,8.1
3752079,Nguyen Duc,2002,29.4,8.3
6391616,Huynh Thanh,2002,27.7,9.9
88782133,Le Thi,2002,26.0,8.6
80298753,Nguyen Duc,2003,25.8,9.3
43579440,Do Hai,2002,25.6,8.2
22345593,Nguyen Duc,2003,28.0,8.0
64787120,Dang Tuan,2003,27.3,9.7
90281585,Bui Hoan,2003,28.3,7.7
67330895,Nguyen Thi,2003,26.5,9.7
42520192,Bui Duc,2002,27.1,9.6
91596827,Do Thanh,2002,26.1,9.4
84947492,Hoang Van,2003,28.0,9.8
83177470,Dang Nhu,2003,28.6,9.4
81967591,Nguyen Thanh,2002,26.0,9.7
88133989,Nguyen Minh,2002,29.6,7.9
11732674,Pham Hoan,2002,28.4,8.2
52927311,Huynh Huong,2002,26.2,8.4
51657438,Huynh Hai,2002,25.9,9.5
70155389,Pham Hai,2003,25.8,8.7
36398566,Hoang Huong,2002,27.8,9.8
9218299,Bui Hoan,2002,29.1,9.0
87950425,Huynh Hai,2003,29.9,8.9
35912644,Bui Tuan,2003,25.7,8.4
35092328,Vu Tuan,2002,27.3,8.8
48800957,Nguyen Thi,2002,27.5,8.1
78383571,Hoang Nhu,2002,28.4,9.4
51439052,Dang Minh,2002,29.3,9.8
84055790,Bui Thi,2002,28.1,8.1
3752079,Nguyen Duc,2002,29.4,8.3
6391616,Huynh Thanh,2002,27.7,9.9
88782133,Le Thi,2002,26.0,8.6
80298753,Nguyen Duc,2003,25.8,9.3
43579440,Do Hai,2002,25.6,8.2
22345593,Nguyen Duc,2003,28.0,8.0
74160412,Nguyen Minh,2002,29.9,9.8
96796905,Do Thanh,2002,26.1,8.1
41760468,Huynh Thanh,2003,27.6,8.9
15643080,Le Nhu,2003,26.1,8.3
1454300,Huynh Minh,2003,25.6,8.1
47258476,Vu Nhu,2003,26.5,8.6
4840976,Tran Duc,2003,27.5,7.6
34616755,Pham Hoan,2003,25.3,7.7
14218795,Hoang Hai,2003,29.3,7.7
1424104,Do Thi,2002,25.8,8.0
94669307,Tran Nhu,2002,25.7,8.2
83834221,Pham Duc,2003,28.0,9.7
7972852,Huynh Thi,2003,25.1,9.3
7015734,Huynh Huong,2003,28.6,9.3
59929199,Bui Tuan,2002,29.0,9.4
65025704,Bui Hai,2003,27.0,8.2
99154878,Tran Tuan,2003,25.3,9.1
18939915,Tran Thanh,2003,27.4,9.9
48570782,Do Hoan,2003,25.4,8.2
32235202,Nguyen Thanh,2002,28.6,7.9
1218304,Huynh Thi,2003,27.1,8.2
6537772,Hoang Van,2002,25.5,8.9
97987383,Le Huong,2002,29.9,8.2
99297252,Hoang Tuan,2003,27.4,8.8
87978384,Le Hoan,2003,26.7,9.6
37797432,Do Huong,2003,29.5,7.9
67464465,Pham Thanh,2003,27.2,9.5
61611866,Bui Thi,2003,27.4,8.6
29745053,Nguyen Nhu,2002,26.7,7.7
43610681,Pham Duc,2002,26.3,8.4
81635635,Le Thanh,2003,27.0,7.6
54255388,Nguyen Minh,2003,27.1,9.7
74160412,Nguyen Minh,2002,29.9,9.8
96796905,Do Thanh,2002,26.1,8.1
41760468,Huynh Thanh,2003,27.6,8.9
15643080,Le Nhu,2003,26.1,8.3
1454300,Huynh Minh,2003,25.6,8.1
47258476,Vu Nhu,2003,26.5,8.6
4840976,Tran Duc,2003,27.5,7.6
34616755,Pham Hoan,2003,25.3,7.7
14218795,Hoang Hai,2003,29.3,7.7
1424104,Do Thi,2002,25.8,8.0
94669307,Tran Nhu,2002,25.7,8.2
83834221,Pham Duc,2003,28.0,9.7
7972852,Huynh Thi,2003,25.1,9.3
7015734,Huynh Huong,2003,28.6,9.3
59929199,Bui Tuan,2002,29.0,9.4
65025704,Bui Hai,2003,27.0,8.2
99154878,Tran Tuan,2003,25.3,9.1
18939915,Tran Thanh,2003,27.4,9.9
48570782,Do Hoan,2003,25.4,8.2
32235202,Nguyen Thanh,2002,28.6,7.9
1218304,Huynh Thi,2003,27.1,8.2
6537772,Hoang Van,2002,25.5,8.9
97987383,Le Huong,2002,29.9,8.2
99297252,Hoang Tuan,2003,27.4,8.8
87978384,Le Hoan,2003,26.7,9.6
37797432,Do Huong,2003,29.5,7.9
67464465,Pham Thanh,2003,27.2,9.5
61611866,Bui Thi,2003,27.4,8.6
29745053,Nguyen Nhu,2002,26.7,7.7
43610681,Pham Duc,2002,26.3,8.4
81635635,Le Thanh,2003,27.0,7.6
54255388,Nguyen Minh,2003,27.1,9.7
32127005,Le Tuan,2002,25.8,8.2
957137,Hoang Thi,2003,28.1,8.7
59284090,Vu Nhu,2002,28.0,9.0
44458160,Dang Van,2003,29.3,10.0
75107881,Do Van,2002,29.7,9.8
10988323,Dang Nhu,2003,29.4,7.8
93482660,Do Duc,2003,28.9,9.5
6728351,Nguyen Duc,2002,27.1,7.6
55029292,Do Huong,2002,26.6,8.8
80086786,Do Hoan,2003,29.8,9.1
3018523,Hoang Thanh,2002,25.6,9.4
25813258,Vu Nhu,2002,27.4,7.6
34172422,Dang Thanh,2003,27.2,8.1
66157980,Pham Minh,2002,28.7,7.8
30512589,Do Thanh,2002,28.8,8.6
44586953,Do Tuan,2002,25.4,8.6
23149097,Le Hai,2003,29.6,8.5
72869697,Dang Hoan,2003,29.6,9.8
61534860,Do Minh,2003,30.0,9.3
32127005,Le Tuan,2002,25.8,8.2
957137,Hoang Thi,2003,28.1,8.7
59284090,Vu Nhu,2002,28.0,9.0
44458160,Dang Van,2003,29.3,10.0
75107881,Do Van,2002,29.7,9.8
10988323,Dang Nhu,2003,29.4,7.8
93482660,Do Duc,2003,28.9,9.5
6728351,Nguyen Duc,2002,27.1,7.6
55029292,Do Huong,2002,26.6,8.8
80086786,Do Hoan,2003,29.8,9.1
3018523,Hoang Thanh,2002,25.6,9.4
25813258,Vu Nhu,2002,27.4,7.6
34172422,Dang Thanh,2003,27.2,8.1
66157980,Pham Minh,2002,28.7,7.8
30512589,Do Thanh,2002,28.8,8.6
44586953,Do Tuan,2002,25.4,8.6
23149097,Le Hai,2003,29.6,8.5
72869697,Dang Hoan,2003,29.6,9.8
61534860,Do Minh,2003,30.0,9.3
72338955,Vu Tuan,2002,28.1,8.6
57037500,Le Hai,2003,26.4,9.1
61964022,Bui Tuan,2003,26.9,8.4
35643669,Dang Thanh,2003,27.0,8.7
97936196,Dang Thanh,2002,25.8,9.7
50175002,Hoang Hai,2003,26.2,7.6
56421392,Bui Thi,2003,29.9,8.7
31649641,Pham Tuan,2003,25.9,9.3
38778928,Huynh Hai,2003,27.2,7.5
59186887,Dang Thi,2003,29.6,9.0
38375983,Dang Hoan,2002,26.5,7.8
60120823,Bui Duc,2003,25.3,8.4
31970653,Pham Hoan,2003,25.1,9.4
7730092,Pham Thi,2003,29.3,9.7
80894318,Huynh Thanh,2002,29.8,9.4
91713236,Bui Minh,2002,28.6,9.5
8678555,Tran Hoan,2002,25.4,8.3
29803457,Do Hai,2003,29.3,9.0
21664271,Huynh Hai,2002,29.1,8.2
85956598,Nguyen Nhu,2003,29.3,7.7
51587050,Tran Duc,2002,27.4,9.3
83963812,Bui Minh,2003,25.1,8.5
78391384,Bui Van,2002,26.2,9.1
59370301,Dang Huong,2003,26.8,9.4
84423567,Nguyen Tuan,2003,25.2,9.1
85886008,Huynh Nhu,2003,28.0,10.0
52810161,Bui Tuan,2003,28.6,8.5
85652449,Nguyen Nhu,2003,26.5,8.3
66974317,Nguyen Minh,2003,27.3,9.0
66477153,Hoang Tuan,2003,26.4,8.8
72338955,Vu Tuan,2002,28.1,8.6
57037500,Le Hai,2003,26.4,9.1
61964022,Bui Tuan,2003,26.9,8.4
35643669,Dang Thanh,2003,27.0,8.7
97936196,Dang Thanh,2002,25.8,9.7
50175002,Hoang Hai,2003,26.2,7.6
56421392,Bui Thi,2003,29.9,8.7
31649641,Pham Tuan,2003,25.9,9.3
38778928,Huynh Hai,2003,27.2,7.5
59186887,Dang Thi,2003,29.6,9.0
38375983,Dang Hoan,2002,26.5,7.8
60120823,Bui Duc,2003,25.3,8.4
31970653,Pham Hoan,2003,25.1,9.4
7730092,Pham Thi,2003,29.3,9.7
80894318,Huynh Thanh,2002,29.8,9.4
91713236,Bui Minh,2002,28.6,9.5
8678555,Tran Hoan,2002,25.4,8.3
29803457,Do Hai,2003,29.3,9.0
21664271,Huynh Hai,2002,29.1,8.2
85956598,Nguyen Nhu,2003,29.3,7.7
51587050,Tran Duc,2002,27.4,9.3
83963812,Bui Minh,2003,25.1,8.5
78391384,Bui Van,2002,26.2,9.1
59370301,Dang Huong,2003,26.8,9.4
84423567,Nguyen Tuan,2003,25.2,9.1
85886008,Huynh Nhu,2003,28.0,10.0
52810161,Bui Tuan,2003,28.6,8.5
85652449,Nguyen Nhu,2003,26.5,8.3
66974317,Nguyen Minh,2003,27.3,9.0
66477153,Hoang Tuan,2003,26.4,8.8
41546662,Hoang Thi,2003,30.0,9.0
50455771,Dang Thanh,2002,25.9,8.1
42699134,Nguyen Thanh,2002,25.3,8.9
11896244,Huynh Duc,2003,29.6,9.0
41823251,Le Tuan,2002,25.7,8.4
16732775,Bui Minh,2003,29.6,7.7
23982050,Dang Minh,2002,25.8,8.0
5950868,Dang Van,2002,28.7,8.8
49368069,Tran Thanh,2003,28.2,9.3
35993436,Bui Huong,2003,27.2,9.3
52801755,Tran Van,2002,26.7,7.7
36019205,Pham Hoan,2003,26.1,7.8
53407466,Tran Minh,2003,27.3,7.6
89023904,Hoang Minh,2003,25.5,8.1
7586078,Huynh Thi,2002,25.3,9.4
49044718,Vu Van,2003,27.9,9.8
38405782,Hoang Minh,2003,27.9,7.6
59239470,Do Thi,2002,25.4,8.4
60816327,Hoang Thi,2003,25.6,7.6
46097799,Pham Duc,2003,25.5,9.2
84683741,Hoang Nhu,2002,25.3,9.9
55246486,Bui Duc,2003,27.0,9.6
59105702,Do Hoan,2003,26.5,8.5
10554388,Le Huong,2002,26.0,9.3
74019584,Nguyen Duc,2002,26.1,8.5
46696346,Le Thi,2003,25.7,8.5
11376893,Dang Duc,2002,26.3,8.5
23982647,Bui Minh,2003,25.7,9.7
41546662,Hoang Thi,2003,30.0,9.0
50455771,Dang Thanh,2002,25.9,8.1
42699134,Nguyen Thanh,2002,25.3,8.9
11896244,Huynh Duc,2003,29.6,9.0
41823251,Le Tuan,2002,25.7,8.4
16732775,Bui Minh,2003,29.6,7.7
23982050,Dang Minh,2002,25.8,8.0
5950868,Dang Van,2002,28.7,8.8
49368069,Tran Thanh,2003,28.2,9.3
35993436,Bui Huong,2003,27.2,9.3
52801755,Tran Van,2002,26.7,7.7
36019205,Pham Hoan,2003,26.1,7.8
53407466,Tran Minh,2003,27.3,7.6
89023904,Hoang Minh,2003,25.5,8.1
7586078,Huynh Thi,2002,25.3,9.4
49044718,Vu Van,2003,27.9,9.8
38405782,Hoang Minh,2003,27.9,7.6
59239470,Do Thi,2002,25.4,8.4
60816327,Hoang Thi,2003,25.6,7.6
46097799,Pham Duc,2003,25.5,9.2
84683741,Hoang Nhu,2002,25.3,9.9
55246486,Bui Duc,2003,27.0,9.6
59105702,Do Hoan,2003,26.5,8.5
10554388,Le Huong,2002,26.0,9.3
74019584,Nguyen Duc,2002,26.1,8.5
46696346,Le Thi,2003,25.7,8.5
11376893,Dang Duc,2002,26.3,8.5
23982647,Bui Minh,2003,25.7,9.7
63414476,Nguyen Thi,2003,29.6,8.5
96916897,Pham Thanh,2002,27.0,8.8
81298459,Tran Huong,2002,27.6,10.0
96196969,Le Van,2002,28.8,8.3
23342314,Tran Van,2002,25.7,8.0
84064799,Le Van,2003,28.6,9.5
99449032,Dang Thanh,2002,30.0,8.4
94646527,Le Huong,2002,25.9,9.0
71632858,Nguyen Minh,2002,28.9,8.2
36783358,Huynh Thi,2003,28.9,9.3
62063616,Do Hoan,2003,28.8,9.2
7948829,Nguyen Tuan,2003,26.9,9.9
75867609,Pham Huong,2002,26.5,9.5
99875009,Tran Minh,2002,29.9,7.6
84199164,Pham Van,2003,26.5,8.6
10194624,Dang Van,2002,25.9,8.9
14324211,Pham Duc,2003,26.5,9.9
14561202,Vu Duc,2003,27.2,8.4
97837402,Tran Nhu,2003,26.1,9.6
25592885,Huynh Nhu,2003,25.5,8.1
65271703,Vu Thi,2002,29.3,9.4
27525279,Huynh Nhu,2003,26.2,9.1
30352011,Nguyen Hai,2002,27.7,7.9
63414476,Nguyen Thi,2003,29.6,8.5
96916897,Pham Thanh,2002,27.0,8.8
81298459,Tran Huong,2002,27.6,10.0
96196969,Le Van,2002,28.8,8.3
23342314,Tran Van,2002,25.7,8.0
84064799,Le Van,2003,28.6,9.5
99449032,Dang Thanh,2002,30.0,8.4
94646527,Le Huong,2002,25.9,9.0
71632858,Nguyen Minh,2002,28.9,8.2
36783358,Huynh Thi,2003,28.9,9.3
62063616,Do Hoan,2003,28.8,9.2
7948829,Nguyen Tuan,2003,26.9,9.9
75867609,Pham Huong,2002,26.5,9.5
99875009,Tran Minh,2002,29.9,7.6
84199164,Pham Van,2003,26.5,8.6
10194624,Dang Van,2002,25.9,8.9
14324211,Pham Duc,2003,26.5,9.9
14561202,Vu Duc,2003,27.2,8.4
97837402,Tran Nhu,2003,26.1,9.6
25592885,Huynh Nhu,2003,25.5,8.1
65271703,Vu Thi,2002,29.3,9.4
27525279,Huynh Nhu,2003,26.2,9.1
30352011,Nguyen Hai,2002,27.7,7.9
25178301,Huynh Van,2002,27.6,8.3
42083426,Nguyen Hoan,2003,25.2,8.4
93699807,Dang Thi,2002,25.2,8.7
7046731,Pham Thanh,2002,29.2,8.0
24202030,Tran Minh,2002,27.2,8.9
75925415,Huynh Tuan,2002,28.8,8.7
82011821,Do Nhu,2003,28.6,8.7
62199574,Huynh Van,2003,26.8,7.5
48441994,Do Minh,2003,29.2,9.1
31876238,Do Minh,2003,29.9,9.5
59970443,Hoang Hoan,2003,25.1,9.1
46147597,Do Thanh,2002,27.0,9.0
55919207,Le Hoan,2002,26.4,7.8
24769337,Huynh Huong,2003,26.6,8.1
7348094,Hoang Minh,2002,26.3,9.0
23750483,Pham Hai,2003,29.2,9.3
60875527,Dang Hai,2002,27.0,7.7
31415488,Dang Hai,2002,29.9,9.4
44350811,Le Thanh,2003,27.7,8.1
45789424,Do Duc,2002,29.4,8.7
22480013,Bui Hai,2003,26.8,8.6
22388779,Nguyen Hoan,2002,28.7,9.4
41176900,Huynh Van,2003,28.7,10.0
9497083,Huynh Van,2002,26.2,8.6
25178301,Huynh Van,2002,27.6,8.3
42083426,Nguyen Hoan,2003,25.2,8.4
93699807,Dang Thi,2002,25.2,8.7
7046731,Pham Thanh,2002,29.2,8.0
24202030,Tran Minh,2002,27.2,8.9
75925415,Huynh Tuan,2002,28.8,8.7
82011821,Do Nhu,2003,28.6,8.7
62199574,Huynh Van,2003,26.8,7.5
48441994,Do Minh,2003,29.2,9.1
31876238,Do Minh,2003,29.9,9.5
59970443,Hoang Hoan,2003,25.1,9.1
46147597,Do Thanh,2002,27.0,9.0
55919207,Le Hoan,2002,26.4,7.8
24769337,Huynh Huong,2003,26.6,8.1
7348094,Hoang Minh,2002,26.3,9.0
23750483,Pham Hai,2003,29.2,9.3
60875527,Dang Hai,2002,27.0,7.7
31415488,Dang Hai,2002,29.9,9.4
44350811,Le Thanh,2003,27.7,8.1
45789424,Do Duc,2002,29.4,8.7
22480013,Bui Hai,2003,26.8,8.6
22388779,Nguyen Hoan,2002,28.7,9.4
41176900,Huynh Van,2003,28.7,10.0
9497083,Huynh Van,2002,26.2,8.6
50595760,Huynh Thanh,2003,26.5,8.6
50805341,Hoang Minh,2002,27.1,7.5
55224700,Tran Van,2003,27.5,9.5
92123796,Do Thanh,2002,25.9,9.7
69453078,Do Tuan,2002,27.7,9.7
68513172,Vu Thanh,2003,26.0,9.4
10925946,Dang Tuan,2003,28.8,9.6
4476591,Pham Thi,2002,26.5,7.8
31350918,Huynh Hai,2002,27.0,8.8
30051048,Tran Duc,2002,26.9,9.4
34316393,Vu Van,2002,28.1,7.6
4239401,Vu Minh,2003,29.6,9.3
